datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_total_wh,active_energy_wh,unmetered_energy_wh,hour,day_of_week,month,year,is_weekend,lag_1_power,lag_2_power,lag_24_power,rolling_3_power_mean,rolling_24_power_mean,high_consumption
2007-10-05 00:00:00,0.30376667,0.08596667,241.2265,1.2766666,0.0,20.0,0.0,20.0,5.062778,0.0,0,4,10,2007,0,0.31353334,0.9713333,0.33046666,1.0556,1.0544847,0
2007-10-05 01:00:00,0.28783333,0.0872,241.3595,1.1866666,0.0,0.0,0.0,0.0,4.797222,4.797222,1,4,10,2007,0,0.30376667,0.31353334,0.31786665,0.5295445,1.0533723,0
2007-10-05 02:00:00,0.2812,0.0681,241.25517,1.1533333,0.0,20.0,0.0,20.0,4.6866665,0.0,2,4,10,2007,0,0.28783333,0.30376667,0.2929,0.3017111,1.0521208,0
2007-10-05 03:00:00,0.28666666,0.0647,239.781,1.2333333,0.0,19.0,0.0,19.0,4.7777777,0.0,3,4,10,2007,0,0.2812,0.28783333,0.3052,0.29093334,1.0516334,0
2007-10-05 04:00:00,0.27393332,0.072733335,239.83617,1.13,0.0,20.0,0.0,20.0,4.5655556,0.0,4,4,10,2007,0,0.28666666,0.2812,0.9777,0.28523332,1.0508611,0
2007-10-05 05:00:00,0.8622,0.0852,238.93417,3.62,0.0,0.0,576.0,576.0,14.37,0.0,5,4,10,2007,0,0.27393332,0.28666666,0.2858,0.2806,1.0215375,0
2007-10-05 06:00:00,1.0602,0.084466666,239.18266,4.53,0.0,20.0,22.0,42.0,17.67,0.0,6,4,10,2007,0,0.8622,0.27393332,1.2007333,0.47426668,1.0455542,0
2007-10-05 07:00:00,1.6207334,0.072333336,237.20616,6.806667,0.0,19.0,580.0,599.0,27.012222,0.0,7,4,10,2007,0,1.0602,0.8622,1.9291667,0.7321111,1.0396986,1
2007-10-05 08:00:00,1.5264333,0.055833332,236.15767,6.41,0.0,19.0,891.0,910.0,25.440556,0.0,8,4,10,2007,0,1.6207334,1.0602,1.9858333,1.1810445,1.0268472,0
2007-10-05 09:00:00,1.5303333,0.124466665,236.188,6.4566665,0.0,1.0,1026.0,1027.0,25.505556,0.0,9,4,10,2007,0,1.5264333,1.6207334,1.326,1.4024556,1.0077056,0
2007-10-05 10:00:00,1.9439,0.13126667,235.06134,8.386666,0.0,19.0,1016.0,1035.0,32.398335,0.0,10,4,10,2007,0,1.5303333,1.5264333,1.3197,1.5591667,1.0162195,1
2007-10-05 11:00:00,1.6295667,0.0662,235.27834,6.95,0.0,19.0,1018.0,1037.0,27.159445,0.0,11,4,10,2007,0,1.9439,1.5303333,1.3155,1.6668888,1.0422277,1
2007-10-05 12:00:00,1.3652333,0.07513333,237.3745,5.72,0.0,19.0,1036.0,1055.0,22.75389,0.0,12,4,10,2007,0,1.6295667,1.9439,1.3272667,1.7012666,1.055314,0
2007-10-05 13:00:00,1.3558667,0.073533334,238.09433,5.65,0.0,3.0,1042.0,1045.0,22.597778,0.0,13,4,10,2007,0,1.3652333,1.6295667,0.31476668,1.6462333,1.0568959,0
2007-10-05 14:00:00,1.0295666,0.131,239.12167,4.3233333,0.0,17.0,679.0,696.0,17.159445,0.0,14,4,10,2007,0,1.3558667,1.3652333,0.2856,1.4502223,1.100275,0
2007-10-05 15:00:00,0.31696665,0.091,240.22316,1.3533334,0.0,19.0,0.0,19.0,5.282778,0.0,15,4,10,2007,0,1.0295666,1.3558667,0.28313333,1.2502222,1.1312736,0
2007-10-05 16:00:00,0.32853332,0.078833334,241.4555,1.39,0.0,20.0,0.0,20.0,5.4755554,0.0,16,4,10,2007,0,0.31696665,1.0295666,0.38113335,0.9008,1.1326833,0
2007-10-05 17:00:00,0.3336,0.0966,240.23216,1.43,0.0,4.0,0.0,4.0,5.56,1.56,17,4,10,2007,0,0.32853332,0.31696665,0.29386666,0.55835557,1.1304916,0
2007-10-05 18:00:00,0.38213333,0.1104,238.233,1.68,0.0,16.0,0.0,16.0,6.368889,0.0,18,4,10,2007,0,0.3336,0.32853332,1.0865,0.32636666,1.1321472,0
2007-10-05 19:00:00,1.8528666,0.27253333,235.32016,7.923333,0.0,19.0,424.0,443.0,30.881111,0.0,19,4,10,2007,0,0.38213333,0.3336,3.1870666,0.3480889,1.1027986,1
2007-10-05 20:00:00,1.9946667,0.31803334,237.88184,8.453333,0.0,19.0,1040.0,1059.0,33.244446,0.0,20,4,10,2007,0,1.8528666,0.38213333,3.3946333,0.8562,1.047207,1
2007-10-05 21:00:00,1.1685667,0.0728,238.88983,4.86,0.0,9.0,75.0,84.0,19.47611,0.0,21,4,10,2007,0,1.9946667,1.8528666,1.8819333,1.4098889,0.988875,0
2007-10-05 22:00:00,1.1332667,0.0836,240.69467,4.673333,0.0,10.0,0.0,10.0,18.887777,8.887777,22,4,10,2007,0,1.1685667,1.9946667,0.9713333,1.6720333,0.9591514,0
2007-10-05 23:00:00,0.36683333,0.108666666,242.86316,1.5566666,0.0,20.0,0.0,20.0,6.1138887,0.0,23,4,10,2007,0,1.1332667,1.1685667,0.31353334,1.4321667,0.96589863,0
2007-10-06 00:00:00,0.39256668,0.10346667,240.92633,1.6766666,0.0,19.0,0.0,19.0,6.542778,0.0,0,5,10,2007,1,0.36683333,1.1332667,0.30376667,0.8895556,0.96811944,0
2007-10-06 01:00:00,0.34696665,0.077,240.57233,1.4433334,0.0,14.0,0.0,14.0,5.782778,0.0,1,5,10,2007,1,0.39256668,0.36683333,0.28783333,0.6308889,0.97181946,0
2007-10-06 02:00:00,0.2595,0.07106667,239.90883,1.0633334,0.0,6.0,0.0,6.0,4.325,0.0,2,5,10,2007,1,0.34696665,0.39256668,0.2812,0.3687889,0.97428334,0
2007-10-06 03:00:00,0.30183333,0.09483334,240.38133,1.2933333,0.0,19.0,0.0,19.0,5.0305557,0.0,3,5,10,2007,1,0.2595,0.34696665,0.28666666,0.33301112,0.9733792,0
2007-10-06 04:00:00,0.737,0.0796,239.81583,3.0533333,0.0,20.0,451.0,471.0,12.283334,0.0,4,5,10,2007,1,0.30183333,0.2595,0.27393332,0.30276668,0.9740111,0
2007-10-06 05:00:00,0.4605,0.0676,239.843,1.92,0.0,13.0,186.0,199.0,7.675,0.0,5,5,10,2007,1,0.737,0.30183333,0.8622,0.4327778,0.99330556,0
2007-10-06 06:00:00,0.27486667,0.055466667,240.81934,1.12,0.0,6.0,0.0,6.0,4.581111,0.0,6,5,10,2007,1,0.4605,0.737,1.0602,0.49977776,0.97656804,0
2007-10-06 07:00:00,0.64023334,0.060566667,239.90033,2.67,0.0,19.0,60.0,79.0,10.670555,0.0,7,5,10,2007,1,0.27486667,0.4605,1.6207334,0.49078888,0.9438458,0
2007-10-06 08:00:00,1.7192667,0.072066665,236.806,7.2966666,0.0,19.0,1032.0,1051.0,28.654444,0.0,8,5,10,2007,1,0.64023334,0.27486667,1.5264333,0.45853335,0.90299165,1
2007-10-06 09:00:00,1.3387667,0.07823333,237.90067,5.5733333,0.0,14.0,1040.0,1054.0,22.312778,0.0,9,5,10,2007,1,1.7192667,0.64023334,1.5303333,0.8781222,0.9110264,0
2007-10-06 10:00:00,1.4317666,0.12676667,238.483,5.97,0.0,5.0,1046.0,1051.0,23.862778,0.0,10,5,10,2007,1,1.3387667,1.7192667,1.9439,1.2327555,0.90304446,0
2007-10-06 11:00:00,2.5620334,0.297,235.21683,11.05,1307.0,19.0,693.0,2019.0,42.700554,0.0,11,5,10,2007,1,1.4317666,1.3387667,1.6295667,1.4966,0.8817056,1
2007-10-06 12:00:00,0.8432,0.11366667,237.11116,3.61,5.0,19.0,485.0,509.0,14.053333,0.0,12,5,10,2007,1,2.5620334,1.4317666,1.3652333,1.7775222,0.92055833,0
2007-10-06 13:00:00,0.8673,0.20476666,238.08366,3.7866666,16.0,19.0,203.0,238.0,14.455,0.0,13,5,10,2007,1,0.8432,2.5620334,1.3558667,1.6123333,0.8988069,0
2007-10-06 14:00:00,1.4397666,0.0689,237.93817,6.0866666,475.0,1.0,589.0,1065.0,23.99611,0.0,14,5,10,2007,1,0.8673,0.8432,1.0295666,1.4241778,0.87845,0
2007-10-06 15:00:00,1.7990667,0.070366666,238.18417,7.5433335,533.0,19.0,836.0,1388.0,29.984444,0.0,15,5,10,2007,1,1.4397666,0.8673,0.31696665,1.0500889,0.89554167,1
2007-10-06 16:00:00,0.51783335,0.087466665,238.77184,2.1533334,0.0,19.0,0.0,19.0,8.630555,0.0,16,5,10,2007,1,1.7990667,1.4397666,0.32853332,1.3687111,0.95729584,0
2007-10-06 17:00:00,1.3082,0.16423333,238.7585,5.5733333,771.0,20.0,0.0,791.0,21.803333,0.0,17,5,10,2007,1,0.51783335,1.7990667,0.3336,1.2522222,0.9651833,0
2007-10-06 18:00:00,2.6618333,0.41863334,235.61734,11.486667,838.0,0.0,1012.0,1850.0,44.363888,0.0,18,5,10,2007,1,1.3082,0.51783335,0.38213333,1.2083666,1.0057917,1
2007-10-06 19:00:00,2.4730666,0.37436667,236.71683,10.58,0.0,19.0,785.0,804.0,41.217777,0.0,19,5,10,2007,1,2.6618333,1.3082,1.8528666,1.4959556,1.1007792,1
2007-10-06 20:00:00,1.9555666,0.1382,235.04,8.293333,13.0,19.0,880.0,912.0,32.592777,0.0,20,5,10,2007,1,2.4730666,2.6618333,1.9946667,2.1477,1.1266209,1
2007-10-06 21:00:00,1.9151,0.09053333,238.00166,8.036667,406.0,19.0,368.0,793.0,31.918333,0.0,21,5,10,2007,1,1.9555666,2.4730666,1.1685667,2.363489,1.1249917,1
2007-10-06 22:00:00,1.683,0.1141,237.428,7.1266665,476.0,5.0,0.0,481.0,28.05,0.0,22,5,10,2007,1,1.9151,1.9555666,1.1332667,2.1145778,1.1560972,1
2007-10-06 23:00:00,1.3414333,0.0743,238.912,5.616667,0.0,15.0,0.0,15.0,22.357222,7.357222,23,5,10,2007,1,1.683,1.9151,0.36683333,1.8512223,1.1790028,0
2007-10-07 00:00:00,0.45103332,0.112066664,240.50284,1.9333333,0.0,19.0,0.0,19.0,7.5172224,0.0,0,6,10,2007,1,1.3414333,1.683,0.39256668,1.6465111,1.2196112,0
2007-10-07 01:00:00,0.42003334,0.0925,240.15834,1.8166667,0.0,19.0,0.0,19.0,7.0005555,0.0,1,6,10,2007,1,0.45103332,1.3414333,0.34696665,1.1584889,1.2220472,0
2007-10-07 02:00:00,0.39866668,0.0893,241.27316,1.77,0.0,10.0,0.0,10.0,6.6444445,0.0,2,6,10,2007,1,0.42003334,0.45103332,0.2595,0.7375,1.2250917,0
2007-10-07 03:00:00,0.3994,0.09166667,241.1835,1.76,0.0,9.0,0.0,9.0,6.6566668,0.0,3,6,10,2007,1,0.39866668,0.42003334,0.30183333,0.42324445,1.2308903,0
2007-10-07 04:00:00,0.38926667,0.07446667,241.35583,1.69,0.0,19.0,0.0,19.0,6.4877777,0.0,4,6,10,2007,1,0.3994,0.39866668,0.737,0.40603334,1.2349555,0
2007-10-07 05:00:00,0.8398,0.08133333,239.77583,3.49,0.0,19.0,451.0,470.0,13.996667,0.0,5,6,10,2007,1,0.38926667,0.3994,0.4605,0.3957778,1.2204666,0
2007-10-07 06:00:00,0.32853332,0.06863333,240.04567,1.37,0.0,13.0,0.0,13.0,5.4755554,0.0,6,6,10,2007,1,0.8398,0.38926667,0.27486667,0.54282224,1.2362708,0
2007-10-07 07:00:00,0.31796667,0.056633335,240.07516,1.3333334,0.0,6.0,0.0,6.0,5.2994447,0.0,7,6,10,2007,1,0.32853332,0.8398,0.64023334,0.5192,1.2385069,0
2007-10-07 08:00:00,0.65743333,0.0946,240.55267,2.8533332,0.0,19.0,0.0,19.0,10.957222,0.0,8,6,10,2007,1,0.31796667,0.32853332,1.7192667,0.49543333,1.2250792,0
2007-10-07 09:00:00,0.4057,0.13256666,240.90633,1.85,0.0,19.0,0.0,19.0,6.761667,0.0,9,6,10,2007,1,0.65743333,0.31796667,1.3387667,0.43464443,1.1808361,0
2007-10-07 10:00:00,1.0681,0.050433334,238.78383,4.4733334,0.0,14.0,646.0,660.0,17.801666,0.0,10,6,10,2007,1,0.4057,0.65743333,1.4317666,0.46036667,1.1419584,0
2007-10-07 11:00:00,2.1819668,0.075566664,235.8305,9.28,163.0,454.0,1023.0,1640.0,36.36611,0.0,11,6,10,2007,1,1.0681,0.4057,2.5620334,0.71041113,1.1268055,1
2007-10-07 12:00:00,2.3026333,0.105333336,237.8115,9.716666,411.0,215.0,1040.0,1666.0,38.377224,0.0,12,6,10,2007,1,2.1819668,1.0681,0.8432,1.218589,1.1109694,1
2007-10-07 13:00:00,3.1195667,0.12616667,238.40767,13.15,0.0,1598.0,1045.0,2643.0,51.99278,0.0,13,6,10,2007,1,2.3026333,2.1819668,0.8673,1.8509,1.1717792,1
2007-10-07 14:00:00,2.1062667,0.1257,240.18417,8.766666,504.0,34.0,1059.0,1597.0,35.104443,0.0,14,6,10,2007,1,3.1195667,2.3026333,1.4397666,2.5347223,1.2656236,1
2007-10-07 15:00:00,2.1776,0.0978,241.09283,9.013333,521.0,155.0,1068.0,1744.0,36.293335,0.0,15,6,10,2007,1,2.1062667,3.1195667,1.7990667,2.5094888,1.2933944,1
2007-10-07 16:00:00,1.7881334,0.0929,239.03217,7.6766667,0.0,1335.0,87.0,1422.0,29.802221,0.0,16,6,10,2007,1,2.1776,2.1062667,0.51783335,2.467811,1.3091667,1
2007-10-07 17:00:00,1.0508667,0.10676666,237.73,4.5433335,0.0,721.0,0.0,721.0,17.514444,0.0,17,6,10,2007,1,1.7881334,2.1776,1.3082,2.024,1.3620958,0
2007-10-07 18:00:00,1.0246,0.106133334,235.32434,4.46,0.0,487.0,0.0,487.0,17.076666,0.0,18,6,10,2007,1,1.0508667,1.7881334,2.6618333,1.6722,1.3513736,0
2007-10-07 19:00:00,3.1595333,0.28226668,234.05766,13.58,2.0,1435.0,687.0,2124.0,52.65889,0.0,19,6,10,2007,1,1.0246,1.0508667,2.4730666,1.2878667,1.2831556,1
2007-10-07 20:00:00,4.0393,0.159,233.87866,17.293333,604.0,1009.0,822.0,2435.0,67.32166,0.0,20,6,10,2007,1,3.1595333,1.0246,1.9555666,1.745,1.3117583,1
2007-10-07 21:00:00,3.5105667,0.15586667,236.2305,14.846666,293.0,557.0,881.0,1731.0,58.509445,0.0,21,6,10,2007,1,4.0393,3.1595333,1.9151,2.7411444,1.3985806,1
2007-10-07 22:00:00,1.5824667,0.109866664,238.23767,6.6066666,0.0,58.0,1043.0,1101.0,26.374445,0.0,22,6,10,2007,1,3.5105667,4.0393,1.683,3.5698,1.4650583,0
2007-10-07 23:00:00,1.3824667,0.0654,239.39983,5.7166667,0.0,31.0,1034.0,1065.0,23.041111,0.0,23,6,10,2007,1,1.5824667,3.5105667,1.3414333,3.044111,1.4608694,0
2007-10-08 00:00:00,0.34496668,0.085933335,239.52766,1.49,0.0,31.0,0.0,31.0,5.7494445,0.0,0,0,10,2007,0,1.3824667,1.5824667,0.45103332,2.1585,1.4625791,0
2007-10-08 01:00:00,0.3436,0.078433335,240.24783,1.47,0.0,22.0,0.0,22.0,5.7266665,0.0,1,0,10,2007,0,0.34496668,1.3824667,0.42003334,1.1033,1.4581597,0
2007-10-08 02:00:00,0.3198,0.07546667,241.34616,1.3866667,0.0,20.0,0.0,20.0,5.33,0.0,2,0,10,2007,0,0.3436,0.34496668,0.39866668,0.69034445,1.454975,0
2007-10-08 03:00:00,0.30673334,0.0788,241.19516,1.3366667,0.0,32.0,0.0,32.0,5.112222,0.0,3,0,10,2007,0,0.3198,0.3436,0.3994,0.3361222,1.4516889,0
2007-10-08 04:00:00,0.30516666,0.081033334,240.44934,1.3333334,0.0,26.0,0.0,26.0,5.086111,0.0,4,0,10,2007,0,0.30673334,0.3198,0.38926667,0.3233778,1.4478278,0
2007-10-08 05:00:00,0.31403333,0.10256667,240.43134,1.42,0.0,20.0,0.0,20.0,5.233889,0.0,5,0,10,2007,0,0.30516666,0.30673334,0.8398,0.31056666,1.4443237,0
2007-10-08 06:00:00,0.49853334,0.061833333,239.11884,2.2166667,0.0,17.0,0.0,17.0,8.308888,0.0,6,0,10,2007,0,0.31403333,0.30516666,0.32853332,0.30864444,1.4224167,0
2007-10-08 07:00:00,1.4812334,0.07513333,238.1135,6.2266665,0.0,2.0,310.0,312.0,24.687222,0.0,7,0,10,2007,0,0.49853334,0.31403333,0.31796667,0.3725778,1.4295,0
2007-10-08 08:00:00,1.3795,0.08866667,236.12833,5.7966666,0.0,19.0,946.0,965.0,22.991667,0.0,8,0,10,2007,0,1.4812334,0.49853334,0.65743333,0.7646,1.4779694,0
2007-10-08 09:00:00,0.34286666,0.08513334,237.24933,1.4533334,0.0,20.0,0.0,20.0,5.7144446,0.0,9,0,10,2007,0,1.3795,1.4812334,0.4057,1.1197555,1.5080556,0
2007-10-08 10:00:00,0.32466668,0.066933334,236.79916,1.3833333,0.0,19.0,0.0,19.0,5.411111,0.0,10,0,10,2007,0,0.34286666,1.3795,1.0681,1.0678667,1.5054375,0
2007-10-08 11:00:00,0.3784,0.07306667,238.25067,1.6166667,0.0,17.0,0.0,17.0,6.306667,0.0,11,0,10,2007,0,0.32466668,0.34286666,2.1819668,0.68234444,1.4744611,0
2007-10-08 12:00:00,0.40233332,0.0637,238.07184,1.8133334,0.0,3.0,0.0,3.0,6.7055554,3.7055554,12,0,10,2007,0,0.3784,0.32466668,2.3026333,0.34864444,1.3993125,0
2007-10-08 13:00:00,0.4132,0.0839,238.524,1.9066666,0.0,19.0,0.0,19.0,6.886667,0.0,13,0,10,2007,0,0.40233332,0.3784,3.1195667,0.36846668,1.3201333,0
2007-10-08 14:00:00,0.55943334,0.0891,238.88516,2.3966668,0.0,20.0,0.0,20.0,9.323889,0.0,14,0,10,2007,0,0.4132,0.40233332,2.1062667,0.39797777,1.207368,0
2007-10-08 15:00:00,0.35376668,0.084533334,241.66566,1.48,0.0,19.0,0.0,19.0,5.896111,0.0,15,0,10,2007,0,0.55943334,0.4132,2.1776,0.45832223,1.1429167,0
2007-10-08 16:00:00,0.30723333,0.089433335,242.3765,1.3366667,0.0,10.0,0.0,10.0,5.1205554,0.0,16,0,10,2007,0,0.35376668,0.55943334,1.7881334,0.44213334,1.0669236,0
2007-10-08 17:00:00,0.65646666,0.059333332,240.58633,2.7333333,0.0,9.0,373.0,382.0,10.941112,0.0,17,0,10,2007,0,0.30723333,0.35376668,1.0508667,0.40681112,1.0052195,0
2007-10-08 18:00:00,0.6485,0.07196666,237.54283,2.7433333,0.0,20.0,278.0,298.0,10.808333,0.0,18,0,10,2007,0,0.65646666,0.30723333,1.0246,0.43915555,0.9887861,0
2007-10-08 19:00:00,1.3611667,0.1693,236.31084,5.85,0.0,19.0,0.0,19.0,22.686111,3.6861112,19,0,10,2007,0,0.6485,0.65646666,3.1595333,0.5374,0.97311527,0
2007-10-08 20:00:00,1.6011333,0.10203333,236.726,6.82,0.0,18.0,245.0,263.0,26.685556,0.0,20,0,10,2007,0,1.3611667,0.6485,4.0393,0.8887111,0.89818335,0
2007-10-08 21:00:00,2.6890333,0.067033336,236.65967,11.296667,0.0,4.0,1029.0,1033.0,44.817223,0.0,21,0,10,2007,0,1.6011333,1.3611667,3.5105667,1.2036,0.79659307,1
2007-10-08 22:00:00,1.7412666,0.105566666,240.75467,7.19,0.0,15.0,1065.0,1080.0,29.02111,0.0,22,0,10,2007,0,2.6890333,1.6011333,1.5824667,1.8837777,0.7623625,1
2007-10-08 23:00:00,1.181,0.0927,241.35634,4.85,0.0,19.0,836.0,855.0,19.683332,0.0,23,0,10,2007,0,1.7412666,2.6890333,1.3824667,2.0104778,0.7689792,0
2007-10-09 00:00:00,0.31613332,0.07396667,240.74516,1.3666667,0.0,18.0,0.0,18.0,5.268889,0.0,0,1,10,2007,0,1.181,1.7412666,0.34496668,1.8704333,0.7605847,0
2007-10-09 01:00:00,0.28903332,0.0653,240.84734,1.24,0.0,19.0,0.0,19.0,4.817222,0.0,1,1,10,2007,0,0.31613332,1.181,0.3436,1.0794667,0.7593833,0
2007-10-09 02:00:00,0.29123333,0.074433334,241.226,1.3,0.0,0.0,0.0,0.0,4.853889,4.853889,2,1,10,2007,0,0.28903332,0.31613332,0.3198,0.5953889,0.7571097,0
2007-10-09 03:00:00,0.3001,0.086433336,240.86284,1.3366667,0.0,19.0,0.0,19.0,5.0016665,0.0,3,1,10,2007,0,0.29123333,0.28903332,0.30673334,0.2988,0.75591946,0
2007-10-09 04:00:00,0.2893,0.073466666,240.61116,1.3033333,0.0,19.0,0.0,19.0,4.8216667,0.0,4,1,10,2007,0,0.3001,0.29123333,0.30516666,0.29345554,0.75564307,0
2007-10-09 05:00:00,0.2992,0.07796667,240.63733,1.3233334,0.0,18.0,0.0,18.0,4.9866667,0.0,5,1,10,2007,0,0.2893,0.3001,0.31403333,0.29354444,0.75498194,0
2007-10-09 06:00:00,1.954,0.0922,238.11333,8.333333,0.0,11.0,678.0,689.0,32.566666,0.0,6,1,10,2007,0,0.2992,0.2893,0.49853334,0.2962,0.7543639,1
2007-10-09 07:00:00,2.2782667,0.07506666,235.77017,9.62,0.0,8.0,1022.0,1030.0,37.97111,0.0,7,1,10,2007,0,1.954,0.2992,1.4812334,0.8475,0.81500834,1
2007-10-09 08:00:00,1.3058333,0.08426667,235.88567,5.4866667,0.0,18.0,1024.0,1042.0,21.76389,0.0,8,1,10,2007,0,2.2782667,1.954,1.3795,1.5104889,0.8482181,0
2007-10-09 09:00:00,1.3403333,0.09436667,235.74916,5.653333,0.0,19.0,1022.0,1041.0,22.338888,0.0,9,1,10,2007,0,1.3058333,2.2782667,0.34286666,1.8460333,0.8451486,0
2007-10-09 10:00:00,0.67123336,0.0854,237.72684,2.86,0.0,19.0,382.0,401.0,11.1872225,0.0,10,1,10,2007,0,1.3403333,1.3058333,0.32466668,1.6414778,0.88670975,0
2007-10-09 11:00:00,0.27306667,0.048866667,238.96333,1.2,0.0,0.0,0.0,0.0,4.551111,4.551111,11,1,10,2007,0,0.67123336,1.3403333,0.3784,1.1058,0.90115,0
2007-10-09 12:00:00,0.29743335,0.077766664,240.2825,1.3,0.0,18.0,0.0,18.0,4.957222,0.0,12,1,10,2007,0,0.27306667,0.67123336,0.40233332,0.76154447,0.8967611,0
2007-10-09 13:00:00,0.31046668,0.0892,240.76067,1.3433334,0.0,19.0,0.0,19.0,5.1744447,0.0,13,1,10,2007,0,0.29743335,0.27306667,0.4132,0.4139111,0.89239025,0
2007-10-09 14:00:00,0.51753336,0.0902,239.64667,2.1866667,0.0,19.0,0.0,19.0,8.625556,0.0,14,1,10,2007,0,0.31046668,0.29743335,0.55943334,0.29365554,0.88810974,0
2007-10-09 15:00:00,2.6725,0.1324,239.05116,11.29,752.0,391.0,839.0,1982.0,44.541668,0.0,15,1,10,2007,0,0.51753336,0.31046668,0.35376668,0.37514445,0.88636386,1
2007-10-09 16:00:00,2.7259667,0.13673334,238.4605,11.483334,0.0,1038.0,1045.0,2083.0,45.432777,0.0,16,1,10,2007,0,2.6725,0.51753336,0.30723333,1.1668333,0.9829778,1
2007-10-09 17:00:00,2.0779,0.0806,237.4345,8.763333,0.0,398.0,1036.0,1434.0,34.631668,0.0,17,1,10,2007,0,2.7259667,2.6725,0.65646666,1.972,1.0837584,1
2007-10-09 18:00:00,1.4392667,0.1651,236.2135,6.1033335,0.0,19.0,891.0,910.0,23.987778,0.0,18,1,10,2007,0,2.0779,2.7259667,0.6485,2.4921222,1.1429847,0
2007-10-09 19:00:00,1.0033667,0.21863334,234.97284,4.383333,0.0,20.0,0.0,20.0,16.722778,0.0,19,1,10,2007,0,1.4392667,2.0779,1.3611667,2.0810444,1.1759334,0
2007-10-09 20:00:00,1.5825666,0.10473333,237.476,6.6633334,182.0,19.0,0.0,201.0,26.376112,0.0,20,1,10,2007,0,1.0033667,1.4392667,1.6011333,1.5068444,1.161025,0
2007-10-09 21:00:00,3.9673333,0.3194,236.76784,16.863333,1099.0,15.0,801.0,1915.0,66.12222,0.0,21,1,10,2007,0,1.5825666,1.0033667,2.6890333,1.3417333,1.1602514,1
2007-10-09 22:00:00,1.5571333,0.16366667,241.28616,6.5,1.0,4.0,550.0,555.0,25.952223,0.0,22,1,10,2007,0,3.9673333,1.5825666,1.7412666,2.1844223,1.2135139,0
2007-10-09 23:00:00,0.37176666,0.1532,243.60884,1.6733333,0.0,19.0,0.0,19.0,6.196111,0.0,23,1,10,2007,0,1.5571333,3.9673333,1.181,2.3690112,1.2058417,0
2007-10-10 00:00:00,0.32306665,0.10846667,241.78334,1.4433334,0.0,19.0,0.0,19.0,5.384444,0.0,0,2,10,2007,0,0.37176666,1.5571333,0.31613332,1.9654111,1.1721237,0
2007-10-10 01:00:00,0.3149,0.097566664,241.16933,1.4,0.0,19.0,0.0,19.0,5.2483335,0.0,1,2,10,2007,0,0.32306665,0.37176666,0.28903332,0.75065553,1.1724125,0
2007-10-10 02:00:00,0.30713335,0.087466665,242.02716,1.3566667,0.0,11.0,0.0,11.0,5.118889,0.0,2,2,10,2007,0,0.3149,0.32306665,0.29123333,0.33657777,1.1734903,0
2007-10-10 03:00:00,0.28233334,0.066366665,241.67416,1.27,0.0,8.0,0.0,8.0,4.7055554,0.0,3,2,10,2007,0,0.30713335,0.3149,0.3001,0.31503335,1.1741527,0
2007-10-10 04:00:00,0.29296666,0.07993333,241.07333,1.3333334,0.0,19.0,0.0,19.0,4.8827777,0.0,4,2,10,2007,0,0.28233334,0.30713335,0.2893,0.30145556,1.1734124,0
2007-10-10 05:00:00,0.31926668,0.09773333,242.0075,1.38,0.0,19.0,0.0,19.0,5.321111,0.0,5,2,10,2007,0,0.29296666,0.28233334,0.2992,0.29414445,1.1735653,0
2007-10-10 06:00:00,1.0150334,0.06953333,239.023,4.326667,0.0,18.0,488.0,506.0,16.917223,0.0,6,2,10,2007,0,0.31926668,0.29296666,1.954,0.2981889,1.1744014,0
2007-10-10 07:00:00,0.84956664,0.064666666,237.48433,3.6,0.0,0.0,0.0,0.0,14.159445,14.159445,7,2,10,2007,0,1.0150334,0.31926668,2.2782667,0.54242224,1.1352777,0
2007-10-10 08:00:00,1.9806666,0.116066664,236.5795,8.403334,456.0,19.0,728.0,1203.0,33.011112,0.0,8,2,10,2007,0,0.84956664,1.0150334,1.3058333,0.7279556,1.0757486,1
2007-10-10 09:00:00,0.7758333,0.064833336,236.59534,3.3366666,487.0,19.0,0.0,506.0,12.930555,0.0,9,2,10,2007,0,1.9806666,0.84956664,1.3403333,1.2817556,1.1038667,0
2007-10-10 10:00:00,0.348,0.07503334,237.12784,1.5733334,0.0,19.0,0.0,19.0,5.8,0.0,10,2,10,2007,0,0.7758333,1.9806666,0.67123336,1.2020222,1.0803459,0
2007-10-10 11:00:00,0.29563335,0.07406667,238.2355,1.3033333,0.0,9.0,0.0,9.0,4.9272223,0.0,11,2,10,2007,0,0.348,0.7758333,0.27306667,1.0348333,1.0668777,0
2007-10-10 12:00:00,0.5326333,0.086833335,238.6915,2.3366666,0.0,9.0,154.0,163.0,8.877222,0.0,12,2,10,2007,0,0.29563335,0.348,0.29743335,0.47315556,1.067818,0
2007-10-10 13:00:00,0.79513335,0.0823,239.67383,3.4066668,0.0,19.0,425.0,444.0,13.252222,0.0,13,2,10,2007,0,0.5326333,0.29563335,0.31046668,0.3920889,1.077618,0
2007-10-10 14:00:00,0.39373332,0.0862,239.92967,1.7333333,0.0,19.0,0.0,19.0,6.562222,0.0,14,2,10,2007,0,0.79513335,0.5326333,0.51753336,0.54113334,1.0978125,0
2007-10-10 15:00:00,0.3328,0.058533333,239.48767,1.46,0.0,18.0,0.0,18.0,5.5466666,0.0,15,2,10,2007,0,0.39373332,0.79513335,2.6725,0.57383335,1.0926541,0
